0.395,0.442
0.770,0.850
0.573,0.417
0.346,0.571
0.705,0.344
0.733,0.366
0.280,0.066
0.449,0.433
0.762,0.396
0.563,0.508
0.555,0.539
0.774,0.293
0.284,0.619
0.651,0.846
0.718,0.324
0.677,0.545
0.745,0.338
0.666,0.505
0.864,0.067
0.709,0.356
0.302,0.645
0.596,0.440
0.398,0.663
0.708,0.895
0.377,0.431
0.805,0.075
0.630,0.429
0.673,0.333
0.287,0.626
0.546,0.444
0.713,0.871
0.683,0.291
0.654,0.904
0.500,0.397
0.188,0.086
0.542,0.458
0.856,0.054
0.729,0.846
0.696,0.295
0.392,0.638
0.375,0.556
0.598,0.491
0.523,0.378
0.166,0.091
0.661,0.557
0.616,0.524
0.402,0.515
0.613,0.549
0.395,0.435
0.206,0.041
0.601,0.548
0.306,0.629
0.297,0.519
0.413,0.432
0.238,0.125
0.255,0.660
0.445,0.372
0.606,0.577
0.581,0.596
0.554,0.488
0.617,0.539
0.339,0.492
0.692,0.867
0.589,0.521
0.556,0.509
0.314,0.503
0.757,0.277
0.451,0.464
0.705,0.385
0.702,0.893
0.408,0.473
0.682,0.323
0.403,0.508
0.356,0.433
0.248,0.106
0.541,0.546
0.386,0.449
0.368,0.435
0.301,0.537
0.728,0.871
0.539,0.367
0.674,0.370
0.402,0.445
0.684,0.369
0.524,0.418
0.609,0.375
0.361,0.547
0.262,0.133
0.395,0.457
0.803,0.079
0.728,0.945
0.712,0.865
0.773,0.111
0.498,0.392
0.163,0.097
0.395,0.666
0.262,0.152
0.223,0.002
0.699,0.801
0.230,0.054
0.638,0.664
0.653,0.852
0.699,0.880
0.417,0.628
0.869,0.032
0.439,0.468
0.743,0.860
0.716,0.359
0.535,0.415
0.387,0.612
0.318,0.646
0.170,0.088
0.638,0.898
0.738,0.870
0.716,0.901
0.787,0.055
0.576,0.604
0.622,0.535
0.223,0.108
0.117,0.063
0.370,0.452
0.630,0.513
0.647,0.531
0.480,0.453
0.547,0.414
0.545,0.549
0.748,0.899
0.338,0.688
0.821,0.030
0.355,0.424
0.814,0.002
0.500,0.403
0.589,0.544
0.347,0.589
0.689,0.347
0.580,0.550
0.362,0.704
0.693,0.867
0.702,0.330
0.687,0.292
0.601,0.583
0.846,0.110
0.693,0.364
0.628,0.509
0.375,0.500
0.362,0.679
0.444,0.428
0.578,0.401
0.530,0.488
0.722,0.952
0.437,0.630
0.676,0.511
0.675,0.521
0.512,0.547
0.530,0.449
0.327,0.633
0.521,0.425
0.551,0.411
0.314,0.096
0.735,0.367
0.571,0.486
0.761,0.821
0.507,0.451
0.420,0.455
0.505,0.431
0.288,0.176
0.370,0.502
0.266,0.147
0.739,0.848
0.684,0.851
0.745,0.909
0.317,0.599
0.216,0.105
0.841,0.073
0.371,0.674
0.639,0.534
0.326,0.608
0.517,0.437
0.353,0.548
0.416,0.394
0.506,0.376
0.877,0.089
0.593,0.597
0.544,0.446
0.417,0.466
0.413,0.458
0.210,0.098
0.624,0.599
0.805,0.039
0.761,0.815
0.733,0.351
0.838,0.056
0.492,0.439
0.430,0.440
0.583,0.575
0.731,0.379
0.308,0.679
0.867,0.022
0.186,0.144
0.524,0.405
0.252,0.027
0.531,0.396
0.341,0.384
0.192,0.086
0.672,0.845
0.843,0.067
0.644,0.480
0.413,0.633
0.253,0.195
0.363,0.469
0.566,0.558
0.367,0.665
0.850,0.028
0.517,0.401
0.697,0.823
0.812,0.046
0.394,0.416
0.601,0.503
0.417,0.651
0.194,0.125
0.494,0.387
0.369,0.385
0.736,0.379
0.325,0.426
0.345,0.430
0.438,0.432
0.340,0.597
0.653,0.326
0.660,0.339
0.732,0.334
0.862,0.008
0.836,0.039
0.584,0.622
0.504,0.411
0.811,0.785
0.638,0.528
0.720,0.928
0.728,0.880
0.737,0.225
0.625,0.567
0.502,0.440
0.612,0.492
0.689,0.356
0.527,0.397
0.819,0.100
0.603,0.528
0.732,0.306
0.366,0.699
0.216,0.079
0.804,0.071
0.777,0.030
0.516,0.406
0.714,0.306
0.208,0.086
0.406,0.457
0.806,0.889
0.356,0.596
0.331,0.594
0.228,0.056
0.412,0.457
0.517,0.407
0.111,0.099
0.177,0.114
0.705,0.897
0.654,0.290
0.437,0.377
0.533,0.470
0.387,0.619
0.400,0.453
0.232,0.114
0.352,0.381
0.354,0.695
0.236,0.118
0.694,0.391
0.730,0.302
0.852,0.084
0.674,0.327
0.561,0.470
0.616,0.394
0.557,0.455
0.752,0.032
0.654,0.314
0.372,0.602
0.273,0.123
0.618,0.502
0.256,0.079
0.752,0.301
0.566,0.528
0.376,0.415
0.605,0.583
0.769,0.068
0.743,0.880
0.185,0.089
0.362,0.388
0.422,0.467
0.614,0.565
0.628,0.548
0.760,0.864
0.633,0.553
0.341,0.408
0.763,0.853
0.270,0.087
0.310,0.494
0.871,0.010
0.291,0.124
0.779,0.024
0.542,0.455
0.289,0.071
0.268,0.076
0.661,0.843
0.747,0.287
0.751,0.903
0.719,0.348
0.532,0.448
0.353,0.414
0.645,0.873
0.701,0.352
0.457,0.382
0.635,0.466
0.746,0.932
0.687,0.249
0.862,0.006
0.421,0.494
0.771,0.861
0.781,0.146
0.871,0.018
0.364,0.476
0.569,0.586
0.699,0.860
0.226,0.095
0.339,0.474
0.660,0.350
0.577,0.445
0.277,0.082
0.542,0.479
0.543,0.503
0.340,0.614
0.333,0.638
0.574,0.396
0.359,0.736
0.571,0.420
0.322,0.630
0.732,0.332
0.663,0.547
0.783,0.863
0.700,0.357
0.597,0.528
0.858,0.064
0.320,0.571
0.464,0.442
0.775,0.079
0.668,0.840
0.683,0.332
0.718,0.824
0.607,0.579
0.694,0.245
0.378,0.574
0.751,0.915
0.399,0.469
0.584,0.486
0.602,0.510
0.706,0.303
0.547,0.402
0.207,0.131
0.732,0.381
0.771,0.296
0.735,0.303
0.422,0.477
0.824,0.080
0.314,0.582
0.861,0.090
0.382,0.447
0.656,0.513
0.399,0.643
0.430,0.378
0.649,0.407
0.415,0.482
0.722,0.317
0.823,0.039
0.399,0.440
0.611,0.550
0.738,0.056
0.502,0.413
0.692,0.499
0.857,0.038
0.571,0.502
0.565,0.355
0.728,0.861
0.382,0.647
0.831,0.895
0.608,0.460
0.373,0.666
0.409,0.462
0.341,0.599
0.832,0.046
0.808,0.022
0.231,0.069
0.665,0.531
0.318,0.447
0.675,0.901
0.442,0.407
0.774,0.009
0.739,0.277
0.820,0.048
0.377,0.446
0.777,0.021
0.306,0.115
0.336,0.639
0.369,0.422
0.914,0.060
0.875,0.025
0.906,0.000
0.594,0.506
0.532,0.463
0.576,0.579
0.271,0.077
0.850,0.016
0.373,0.401
0.695,0.369
0.581,0.359
0.687,0.388
0.534,0.458
0.231,0.113
0.640,0.859
0.560,0.496
0.389,0.543
0.388,0.640
0.878,0.064
0.156,0.093
0.641,0.588
0.549,0.475
0.665,0.958
0.777,0.078
0.745,0.891
0.565,0.431
0.611,0.558
0.670,0.345
0.340,0.651
0.348,0.616
0.807,0.011
0.213,0.118
0.641,0.488
0.179,0.099
0.216,0.107
0.479,0.450
0.358,0.648
0.753,0.867
0.559,0.491
0.548,0.529
0.319,0.607
0.352,0.340
0.376,0.531
0.398,0.439
0.423,0.439
0.758,0.872
0.646,0.808
0.191,0.025
0.457,0.430
0.595,0.575
0.230,0.109
0.582,0.591
0.322,0.631
0.339,0.441
0.508,0.430
0.368,0.417
0.404,0.391
0.860,0.075
0.505,0.493
0.279,0.147
0.181,0.080
0.554,0.520
0.546,0.423
0.743,0.947
0.767,0.023
0.798,0.318
0.693,0.338
0.182,0.124
0.342,0.641
0.602,0.553
0.547,0.429
0.251,0.124
0.377,0.619
0.624,0.579
0.719,0.301
0.641,0.514
0.612,0.563
0.850,0.017
0.167,0.134
0.785,0.889
0.769,0.364
0.422,0.453
0.332,0.655
0.382,0.651
0.750,0.388
0.695,0.881
0.298,0.065
0.173,0.043
0.800,0.052
0.841,0.014
0.602,0.622
0.297,0.595
0.406,0.644
0.794,0.076
0.494,0.457
0.246,0.081
0.882,0.024
0.519,0.440
0.177,0.037
0.647,0.567
0.348,0.698
0.515,0.449
0.345,0.381
0.740,0.313
0.637,0.532
0.381,0.392
0.683,0.896
0.225,0.164
0.742,0.031
0.628,0.569
0.392,0.588
0.354,0.560
0.812,0.098
0.230,0.135
0.322,0.680
0.421,0.422
0.548,0.571
0.827,0.029
0.343,0.621
0.671,0.395
0.218,0.100
0.536,0.424
0.711,0.903
0.421,0.424
0.829,0.024
0.267,0.062
0.669,0.296
0.627,0.514
0.469,0.423
0.587,0.393
0.532,0.399
0.794,0.853
0.763,0.081
0.308,0.639
0.263,0.110
0.593,0.568
0.543,0.582
0.525,0.413
0.709,0.315
0.435,0.432
0.771,0.891
0.621,0.573
0.378,0.418
0.738,0.860
0.803,0.855
0.737,0.793
0.711,0.850
0.316,0.616
0.194,0.067
0.811,0.318
0.591,0.521
0.824,0.052
0.687,0.896
0.792,0.038
0.379,0.705
0.729,0.878
0.225,0.151
0.510,0.494
0.602,0.591
0.340,0.594
0.297,0.655
0.560,0.554
0.403,0.332
0.817,0.050
0.361,0.585
0.708,0.774
0.542,0.386
0.837,0.043
0.742,0.889
0.718,0.919
0.209,0.061
0.506,0.450
0.377,0.391
0.726,0.912
0.589,0.515
0.589,0.548
0.730,0.877
0.297,0.468
0.203,0.050
0.696,0.839
0.855,0.077
0.860,0.110
0.565,0.409
0.769,0.856
0.621,0.550
0.632,0.494
0.321,0.617
0.702,0.314
0.717,0.411
0.528,0.407
0.590,0.452
0.208,0.153
0.512,0.486
0.399,0.444
0.299,0.423
0.542,0.532
0.636,0.531
0.578,0.532
0.436,0.512
0.606,0.546
0.732,0.795
0.806,0.084
0.556,0.474
0.546,0.492
0.629,0.505
0.805,0.025
0.667,0.333
0.863,0.028
0.283,0.137
0.572,0.450
0.801,0.873
0.742,0.333
0.370,0.424
0.683,0.352
0.744,0.892
0.688,0.367
0.386,0.626
0.170,0.123
0.703,0.372
0.332,0.669
0.754,0.077
0.383,0.615
0.690,0.889
0.711,0.849
0.619,0.560
0.713,0.895
0.539,0.410
0.559,0.613
0.696,0.335
0.694,0.332
0.381,0.500
0.258,0.081
0.390,0.483
0.764,0.340
0.248,0.134
0.362,0.448
0.508,0.410
0.574,0.377
0.679,0.312
0.525,0.478
0.758,0.829
0.213,0.106
0.833,0.002
0.379,0.525
0.705,0.331
0.336,0.402
0.385,0.559
0.730,0.312
0.236,0.154
0.402,0.524
0.690,0.395
0.207,0.092
0.598,0.478
0.535,0.422
0.735,0.321
0.621,0.474
0.357,0.603
0.681,0.910
0.351,0.645
0.751,0.897
0.331,0.440
0.183,0.112
0.718,0.844
0.362,0.432
0.671,0.334
0.808,0.079
0.380,0.577
0.382,0.414
0.383,0.423
0.329,0.617
0.506,0.426
0.727,0.367
0.595,0.485
0.616,0.523
0.421,0.408
0.257,0.001
0.342,0.653
0.553,0.596
0.525,0.368
0.341,0.463
0.533,0.440
0.160,0.060
0.746,0.374
0.488,0.419
0.531,0.356
0.601,0.550
0.579,0.475
0.316,0.551
0.286,0.642
0.224,0.179
0.378,0.467
0.863,0.079
0.531,0.440
0.381,0.561
0.544,0.330
0.369,0.653
0.329,0.591
0.391,0.620
0.408,0.578
0.516,0.455
0.405,0.387
0.441,0.408
0.843,0.076
0.360,0.471
0.774,0.929
0.685,0.338
0.719,0.288
0.347,0.522
0.378,0.434
0.500,0.534
0.700,0.359
0.476,0.433
0.622,0.815
0.707,0.891
0.533,0.435
0.370,0.445
0.385,0.568
0.718,0.382
0.216,0.125
0.315,0.657
0.560,0.484
0.402,0.455
0.572,0.560
0.372,0.499
0.590,0.539
0.256,0.111
0.531,0.410
0.579,0.425
0.503,0.430
0.208,0.066
0.866,0.052
0.738,0.347
0.611,0.480
0.377,0.513
0.632,0.471
0.679,0.863
0.460,0.423
0.533,0.409
0.699,0.880
0.706,0.885
0.804,0.981
0.457,0.466
0.281,0.050
0.365,0.418
0.294,0.111
0.412,0.464
0.215,0.010
0.809,0.046
0.732,0.856
0.609,0.556
0.326,0.492
0.304,0.648
0.186,0.064
0.832,0.006
0.188,0.139
0.630,0.507
0.271,0.129
0.556,0.570
0.659,0.378
0.332,0.462
0.853,0.035
0.624,0.503
0.352,0.383
0.565,0.553
0.715,0.857
0.248,0.142
0.519,0.430
0.342,0.400
0.535,0.361
0.309,0.597
0.745,0.858
0.733,0.303
0.244,0.071
0.816,0.010
0.615,0.539
0.346,0.598
0.329,0.541
0.169,0.148
0.708,0.839
0.282,0.097
0.851,0.077
0.837,0.071
0.667,0.882
0.731,0.316
0.763,0.862
0.665,0.283
0.234,0.103
0.587,0.544
0.733,0.296
0.420,0.361
0.392,0.532
0.326,0.650
0.694,0.275
0.284,0.055
0.234,0.095
0.546,0.491
0.811,0.355
0.555,0.550
0.570,0.437
0.518,0.552
0.459,0.440
0.657,0.345
0.768,0.070
0.327,0.480
0.816,0.052
0.766,0.305
0.534,0.422
0.638,0.513
0.544,0.404
0.720,0.852
0.741,0.895
0.584,0.517
0.236,0.091
0.730,0.825
0.243,0.071
0.627,0.460
0.255,0.057
0.871,0.068
0.657,0.515
0.726,0.326
0.700,0.221
0.197,0.089
0.556,0.525
0.834,0.085
0.886,0.048
0.585,0.520
0.727,0.064
0.680,0.379
0.240,0.093
0.841,0.063
0.874,0.106
0.700,0.867
0.701,0.862
0.445,0.474
0.567,0.432
0.725,0.827
0.332,0.466
0.884,0.067
0.554,0.524
0.582,0.420
0.375,0.451
0.519,0.412
0.717,0.905
0.834,0.038
0.600,0.483
0.352,0.656
0.335,0.464
0.235,0.080
0.211,0.004
0.715,0.327
0.353,0.456
0.530,0.565
0.582,0.491
0.341,0.581
0.707,0.352
0.386,0.449
0.411,0.660
0.345,0.485
0.820,0.028
0.476,0.444
0.731,1.000
0.744,0.842
0.286,0.049
0.272,0.134
0.190,0.135
0.804,0.826
0.757,0.324
0.605,0.454
0.165,0.092
0.715,0.872
0.685,0.257
0.617,0.439
0.631,0.573
0.525,0.329
0.750,0.304
0.403,0.463
0.796,0.089
0.192,0.081
0.194,0.116
0.641,0.527
0.735,0.362
0.706,0.811
0.247,0.131
0.415,0.466
0.710,0.343
0.342,0.453
0.727,0.890
0.702,0.297
0.759,0.836
0.639,0.569
0.315,0.643
0.412,0.461
0.314,0.588
0.540,0.366
0.558,0.549
0.767,0.937
0.212,0.060
0.825,0.037
0.726,0.308
0.332,0.405
0.205,0.130
0.726,0.821
0.213,0.166
0.721,0.938
0.196,0.099
0.347,0.095
0.785,0.322
0.563,0.501
0.395,0.422
0.754,0.291
0.675,0.343
0.375,0.503
0.565,0.527
0.704,0.902
0.527,0.446
0.371,0.641
0.607,0.528
0.554,0.567
0.734,0.254
0.728,0.351
0.220,0.110
0.351,0.692
0.814,0.066
0.716,0.924
0.687,0.337
0.413,0.497
0.508,0.377
0.377,0.376
0.687,0.326
0.602,0.394
0.495,0.355
0.140,0.110
0.552,0.586
0.361,0.413
0.159,0.092
0.518,0.491
0.588,0.464
0.843,0.029
0.690,0.906
0.186,0.103
0.381,0.392
0.430,0.403
0.344,0.553
0.227,0.078
0.324,0.670
0.547,0.472
0.682,0.306
0.699,0.333
0.314,0.646
0.654,0.493
0.645,0.557
0.287,0.118
0.675,0.268
0.840,0.063
0.436,0.432
0.397,0.454
0.691,0.906
0.734,0.317
0.236,0.151
0.698,0.329
0.407,0.418
0.470,0.415
0.287,0.112
0.376,0.416
0.499,0.434
0.392,0.640
0.751,0.315
0.618,0.559
0.556,0.405
0.288,0.718
0.891,0.033
0.719,0.331
0.746,0.892
0.811,0.061
0.228,0.152
0.333,0.677
0.855,0.033
0.688,0.878
0.321,0.102
0.743,0.358
0.411,0.614
0.620,0.826
0.384,0.417
0.610,0.552
0.736,0.892
0.605,0.493
0.605,0.533
0.396,0.612
0.851,0.026
0.524,0.425
0.393,0.637
0.874,0.071
0.575,0.591
0.697,0.367
0.396,0.598
0.320,0.525
0.692,0.295
0.876,0.102
0.743,0.277
0.615,0.562
0.372,0.634
0.441,0.672
0.760,0.275
0.337,0.427
0.347,0.674
0.504,0.398
0.835,0.019
0.866,0.038
0.915,0.019
0.378,0.454
0.725,0.816
0.889,0.028
0.716,0.281
0.715,0.851
0.373,0.476
0.686,0.875
0.370,0.462
0.182,0.152
0.573,0.615
0.847,0.052
0.652,0.558
0.382,0.486
0.355,0.439
0.770,0.271
0.646,0.503
0.246,0.050
0.512,0.464
0.395,0.388
0.480,0.392
0.491,0.437
0.792,0.826
0.278,0.106
0.372,0.449
0.512,0.402
0.630,0.531
0.396,0.435
0.435,0.601
0.535,0.467
0.196,0.127
0.241,0.081
0.845,0.087
0.796,0.016
0.461,0.429
0.363,0.536
0.475,0.426
0.196,0.024
0.315,0.628
0.396,0.451
0.533,0.445
0.186,0.156
0.665,0.358
0.422,0.523
0.353,0.385
0.355,0.649
0.335,0.590
0.444,0.517
0.781,0.059
0.613,0.524
0.402,0.385
0.832,0.056
0.696,0.356
0.701,0.316
0.530,0.423
0.762,0.859
0.214,0.140
0.686,0.364
0.815,0.073
0.251,0.048
0.399,0.641
0.342,0.617
0.518,0.517
0.294,0.645
0.750,0.878
0.749,0.927
0.417,0.382
0.751,0.319
0.690,0.850
0.753,0.293
0.658,0.525
0.621,0.555
0.424,0.442
0.679,0.292
0.366,0.398
0.710,0.364
0.338,0.136
0.791,0.306
0.381,0.615
0.765,1.001
0.859,0.010
0.451,0.439
0.366,0.639
0.226,0.067
0.519,0.435
0.811,0.083
0.615,0.541
0.415,0.413
0.491,0.505
0.805,0.002
0.620,0.533
0.374,0.656
0.672,0.393
0.609,0.506
0.822,0.013
0.535,0.462
0.821,0.090
0.861,0.103
0.672,0.833
0.788,0.343
0.417,0.440
0.574,0.507
0.216,0.145
0.437,0.436
0.388,0.572
0.512,0.419
0.680,0.528
0.731,0.791
0.264,0.623
0.788,0.281
0.685,0.334
0.783,0.361
0.522,0.338
0.572,0.494
0.307,0.555
0.249,0.094
0.872,0.015
0.350,0.533
0.270,0.086
0.581,0.498
0.740,0.906
0.739,0.326
0.745,0.915
0.855,0.016
0.259,0.084
0.501,0.371
0.318,0.511
0.729,0.959
0.788,0.047
0.766,0.001
0.331,0.615
0.282,0.115
0.625,0.527
0.219,0.046
0.741,0.828
0.846,0.035
0.623,0.309
0.814,0.034
0.557,0.502
0.634,0.856
0.381,0.479
0.772,0.882
0.789,0.019
0.348,0.688
0.705,0.298
0.380,0.499
0.730,0.860
0.364,0.383
0.856,0.092
0.686,0.489
0.708,0.354
0.250,0.117
0.776,0.037
0.415,0.502
0.292,0.619
0.599,0.460
0.230,0.038
0.581,0.446
0.913,0.028
0.367,0.498
0.743,0.890
0.742,0.907
0.355,0.506
0.454,0.388
0.671,0.907
0.829,0.003
0.775,0.904
0.552,0.417
0.463,0.413
0.746,0.866
0.374,0.470
0.377,0.507
0.291,0.655
0.792,0.028
0.707,0.877
0.364,0.669
0.895,0.015
0.294,0.128
0.812,0.033
0.688,0.370
0.246,0.034
0.220,0.072
0.370,0.572
0.553,0.398
0.774,0.278
0.353,0.432
0.766,0.333
0.532,0.399
0.844,0.047
0.431,0.642
0.354,0.446
0.374,0.628
0.256,0.185
0.377,0.645
0.801,0.026
0.791,0.906
0.814,0.050
0.512,0.412
0.284,0.087
0.709,0.350
0.305,0.623
0.372,0.453
0.684,0.808
0.743,0.883
0.513,0.426
0.204,0.174
0.733,0.294
0.800,0.040
0.658,0.336
0.596,0.566
0.647,0.787
0.815,0.129
0.136,0.130
0.832,0.065
0.322,0.647
0.502,0.440
0.737,0.931
0.363,0.604
0.721,0.908
0.717,0.872
0.367,0.385
0.369,0.453
0.653,0.535
0.368,0.473
0.426,0.510
0.812,0.028
0.584,0.407
0.581,0.428
0.787,0.853
0.247,0.071
0.367,0.458
0.638,0.506
0.900,0.092
0.335,0.603
0.877,0.090
0.286,0.169
0.231,0.121
0.869,0.085
0.523,0.480
0.334,0.651
0.509,0.398
0.526,0.430
0.167,0.120
0.865,0.002
0.713,0.395
0.666,0.365
0.435,0.635
0.366,0.399
0.387,0.649
0.465,0.676
0.404,0.469
0.255,0.086
0.697,0.289
0.700,0.354
0.556,0.495
0.264,0.588
0.516,0.406
0.383,0.521
0.832,0.014
0.605,0.524
0.816,0.054
0.327,0.617
0.656,0.364
0.440,0.446
0.203,0.067
0.189,0.100
0.584,0.521
0.727,0.302
0.695,0.340
0.747,0.395
0.579,0.520
0.549,0.395
0.411,0.431
0.710,0.291
0.561,0.411
0.368,0.620
0.722,0.942
0.746,0.389
0.214,0.088
0.713,0.380
0.738,0.302
0.730,0.327
0.673,0.338
0.727,0.337
0.649,0.512
0.377,0.586
0.356,0.477
0.669,0.349
0.812,0.003
0.901,0.006
0.651,0.457
0.236,0.049
0.389,0.592
0.266,0.022
0.402,0.473
0.349,0.624
0.676,0.330
0.648,0.325
0.526,0.452
0.693,0.839
0.682,0.372
0.515,0.402
0.458,0.437
0.414,0.397
0.356,0.446
0.338,0.426
0.303,0.104
0.688,0.842
0.755,0.301
0.197,0.110
0.652,0.546
0.424,0.593
0.717,0.895
0.400,0.393
0.704,0.359
0.266,0.195
0.529,0.405
0.335,0.345
0.809,0.035
0.486,0.493
0.750,0.943
0.410,0.404
0.674,0.304
0.516,0.465
0.402,0.442
0.733,0.357
0.256,0.091
0.663,0.339
0.299,0.651
0.681,0.914
0.722,0.800
0.369,0.436
0.376,0.482
0.343,0.597
0.698,0.842
0.348,0.440
0.717,0.306
0.656,0.338
0.847,0.052
0.547,0.442
0.622,0.541
0.461,0.374
0.734,0.259
0.758,0.899
0.365,0.620
0.389,0.531
0.676,0.911
0.585,0.553
0.772,0.901
0.572,0.520
0.362,0.433
0.715,0.882
0.338,0.430
0.754,0.311
0.372,0.424
0.496,0.500
0.302,0.677
0.293,0.140
0.610,0.413
0.874,0.026
0.655,0.284
0.720,0.825
0.452,0.428
0.796,0.267
0.671,0.601
0.493,0.430
0.479,0.425
0.588,0.487
0.516,0.453
0.342,0.660
0.496,0.454
0.306,0.635
0.574,0.504
0.333,0.399
0.590,0.447
0.341,0.678
0.875,0.058
0.367,0.479
0.329,0.651
0.363,0.417
0.395,0.392
0.551,0.447
0.648,0.529
0.247,0.103
0.557,0.435
0.222,0.111
0.247,0.082
0.589,0.536
0.371,0.432
0.336,0.590
0.735,0.309
0.677,0.777
0.602,0.584
0.834,0.008
0.787,0.846
0.360,0.412
0.839,0.067
0.842,0.048
0.224,0.098
0.776,0.806
0.385,0.690
0.516,0.428
0.856,0.027
0.767,0.821
0.269,0.130
0.788,0.007
0.577,0.544
0.737,0.811
0.691,0.345
0.232,0.134
0.364,0.709
0.318,0.588
0.345,0.603
0.550,0.394
0.760,0.287
0.258,0.073
0.644,0.314
0.703,0.979
0.763,0.333
0.459,0.425
0.676,0.288
0.343,0.630
0.310,0.386
0.576,0.579
0.543,0.434
0.760,0.325
0.722,0.339
0.289,0.668
0.893,0.004
0.723,0.314
0.872,0.093
0.678,0.409
0.450,0.482
0.642,0.560
0.775,0.038
0.707,0.843
0.531,0.431
0.524,0.394
0.633,0.555
0.755,0.886
0.572,0.583
0.810,0.075
0.673,0.309
0.515,0.467
0.376,0.470
0.677,0.809
0.513,0.415
0.390,0.650
0.659,0.854
0.697,0.314
0.723,0.256
0.500,0.450
0.467,0.656
0.244,0.197
0.749,0.358
0.395,0.670
0.395,0.444
0.396,0.633
0.533,0.400
0.778,0.018
0.445,0.614
0.730,0.836
0.441,0.487
0.246,0.138
0.539,0.463
0.321,0.375
0.605,0.509
0.450,0.458
0.629,0.538
0.247,0.051
0.643,0.821
0.400,0.579
0.172,0.106
0.693,0.293
0.831,0.068
0.758,0.392
0.251,0.121
0.339,0.410
0.184,0.110
0.357,0.604
0.697,0.358
0.788,0.013
0.589,0.512
0.573,0.560
0.655,0.361
0.603,0.535
0.334,0.457
0.609,0.869
0.326,0.646
0.587,0.506
0.342,0.462
0.394,0.514
0.200,0.179
0.728,0.866
0.706,0.848
0.835,0.031
0.535,0.557
0.608,0.480
0.590,0.577
0.412,0.452
0.756,0.275
0.701,0.908
0.885,0.008
0.797,0.018
0.542,0.581
0.608,0.538
0.325,0.449
0.844,0.036
0.539,0.385
0.227,0.186
0.405,0.647
0.189,0.031
0.358,0.627
0.616,0.520
0.738,0.852
0.817,0.020
0.399,0.663
0.421,0.473
0.602,0.510
0.755,0.356
0.168,0.653
0.758,0.902
0.332,0.669
0.862,0.016
0.206,0.098
0.368,0.616
0.392,0.645
0.418,0.653
0.825,0.041
0.693,0.872
0.361,0.613
0.834,0.028
0.770,0.055
0.338,0.491
0.736,0.889
0.165,0.046
0.548,0.570
0.814,0.048
0.368,0.658
0.622,0.563
0.429,0.680
0.216,0.104
0.372,0.463
0.591,0.553
0.705,0.934
0.701,0.930
0.193,0.015
0.476,0.484
0.687,0.972
0.717,0.396
0.185,0.108
