0.399,0.867
0.316,0.998
0.779,0.867
0.385,0.923
0.349,0.898
0.818,0.858
0.028,0.470
0.873,0.483
0.963,0.244
0.829,0.528
0.863,0.507
0.372,0.952
0.044,0.461
0.689,0.597
0.014,0.485
0.382,0.130
0.331,0.082
0.702,0.644
0.928,0.684
0.826,0.523
0.967,0.697
0.764,0.444
0.300,0.939
0.786,0.950
0.586,0.619
0.896,0.892
1.022,0.692
0.934,0.662
0.949,0.652
0.919,0.613
0.607,0.691
0.348,0.168
0.918,0.596
0.333,0.247
0.030,0.527
0.918,0.322
0.996,0.281
0.411,0.119
0.966,0.347
0.955,0.297
0.787,0.997
0.347,0.161
0.008,0.403
0.976,0.278
0.678,0.611
0.030,0.464
0.326,0.087
0.779,0.500
0.658,0.662
0.364,0.946
0.766,0.550
0.781,0.935
0.697,0.951
0.719,0.643
0.592,0.609
0.805,0.930
0.929,0.937
0.372,0.935
0.838,0.866
0.845,0.899
0.801,0.959
1.033,0.294
0.368,0.144
0.012,0.489
0.430,0.919
0.834,0.969
0.923,0.625
0.057,0.442
0.940,0.711
0.020,0.516
0.864,0.489
0.950,0.481
0.370,0.904
0.897,0.714
0.618,0.596
0.019,0.429
0.805,0.964
0.809,0.927
0.876,0.981
0.391,0.162
0.357,0.855
0.381,0.126
0.703,0.678
0.719,0.622
0.822,0.454
0.813,0.873
0.343,0.172
0.327,0.119
0.327,0.899
0.289,0.172
0.344,0.878
0.371,0.230
0.915,0.658
0.978,0.306
0.039,0.485
0.632,0.605
0.367,0.195
0.031,0.407
0.768,0.559
0.827,0.964
0.018,0.455
0.942,0.354
0.943,0.680
0.707,0.600
0.342,0.122
0.822,0.560
0.630,0.636
0.832,0.880
0.656,0.637
0.865,0.511
0.330,0.967
0.601,0.642
0.334,0.942
0.886,0.495
0.804,0.924
0.941,0.657
0.883,0.522
0.881,0.466
0.615,0.585
0.998,0.225
0.796,0.996
0.816,0.973
0.687,0.633
0.903,0.286
0.030,0.439
0.024,0.404
0.402,0.168
1.001,0.357
0.851,0.431
0.014,0.521
0.362,0.969
0.383,0.928
0.716,0.616
0.048,0.495
0.080,0.502
0.315,1.022
0.927,0.625
0.035,0.489
0.265,0.219
0.438,0.980
0.894,0.533
0.041,0.496
0.378,0.982
0.855,0.944
0.022,0.494
0.686,0.644
0.845,0.927
0.018,0.438
0.931,0.706
0.328,1.021
0.913,0.691
0.675,0.594
0.690,0.610
0.820,0.402
0.013,0.481
0.838,0.545
0.005,0.448
0.743,0.631
0.951,0.693
0.339,0.995
0.335,0.932
0.890,0.662
0.835,0.503
0.041,0.536
0.373,0.065
0.351,0.955
0.835,0.494
0.884,0.963
0.392,0.986
0.406,0.866
0.838,0.464
0.794,0.902
0.452,0.175
0.294,0.900
0.093,0.384
0.874,0.483
0.980,0.337
0.315,0.144
0.364,0.219
0.652,0.659
0.794,0.896
0.864,0.439
0.943,0.353
0.363,0.968
0.656,0.610
0.953,0.698
0.804,1.039
0.050,0.443
0.416,0.935
0.896,0.519
0.344,0.134
0.108,0.443
0.859,0.965
0.686,0.647
0.829,0.902
0.300,0.149
0.878,0.530
0.336,0.989
0.330,0.994
0.326,0.946
0.818,0.479
0.807,0.915
1.005,0.278
0.928,0.650
0.949,0.682
0.641,0.681
0.870,0.424
0.823,0.536
0.009,0.462
0.361,0.936
0.951,0.621
0.296,0.234
0.683,0.608
0.798,0.954
0.667,0.688
0.999,0.284
0.778,0.501
0.731,0.696
0.815,0.647
0.010,0.465
0.318,1.006
0.830,0.908
1.019,0.307
0.332,0.971
0.775,0.910
0.015,0.430
0.006,0.558
0.954,0.664
0.984,0.335
0.400,0.184
0.709,0.666
0.998,0.386
0.065,0.489
0.418,0.917
0.296,0.181
0.983,0.329
0.965,0.329
0.910,0.678
0.385,0.966
0.840,0.998
0.931,0.671
0.622,0.699
0.308,0.976
1.037,0.326
0.333,0.066
0.019,0.498
0.857,0.962
0.825,0.452
0.709,0.663
1.000,0.310
0.015,0.410
0.396,0.891
0.371,0.950
0.967,0.342
0.928,0.328
0.092,0.481
0.348,0.937
1.060,0.303
0.948,0.637
0.785,0.948
0.921,0.469
0.389,0.962
0.020,0.480
0.739,0.602
0.051,0.514
0.312,0.091
0.989,0.334
0.859,0.414
0.814,0.467
0.061,0.529
0.364,0.184
0.822,0.959
0.779,0.919
0.365,0.966
0.366,0.920
0.595,0.616
0.363,0.938
0.916,0.682
0.807,0.525
0.971,0.349
0.836,0.488
0.944,0.299
0.963,0.590
0.896,0.958
0.914,0.644
0.829,0.520
0.370,0.119
0.348,0.095
0.830,0.589
0.820,0.476
0.355,0.940
0.372,0.134
0.011,0.532
0.974,0.329
0.604,0.597
0.856,0.500
0.277,0.983
0.835,0.962
0.863,0.935
0.864,0.529
0.738,0.950
0.730,0.616
0.935,0.749
0.898,0.691
0.387,0.138
0.002,0.456
0.301,0.151
0.810,0.446
0.048,0.466
0.068,0.440
0.655,0.676
0.889,0.416
0.867,0.906
0.351,0.180
0.901,0.509
0.393,0.142
0.782,0.928
0.353,0.952
0.672,0.624
0.363,1.021
0.331,0.189
0.326,0.986
0.330,0.896
1.074,0.353
0.823,0.882
0.383,0.992
0.042,0.464
0.832,0.862
0.662,0.662
1.004,0.362
0.913,0.689
0.987,0.302
0.662,0.646
0.698,0.925
0.625,0.598
0.038,0.433
0.703,0.568
0.865,0.951
0.990,0.326
1.014,0.240
0.942,0.503
0.860,0.903
0.010,0.486
0.687,0.610
0.101,0.414
0.660,0.612
0.384,0.987
0.847,0.513
0.848,0.940
0.768,0.636
0.332,0.136
0.676,0.592
0.892,0.275
0.358,0.949
0.019,0.450
0.966,0.309
0.375,0.919
0.832,0.913
0.376,0.991
0.651,0.631
0.075,0.473
0.293,0.982
0.718,0.676
0.819,0.670
0.034,0.440
0.839,0.551
1.000,0.685
0.385,0.196
0.800,0.881
0.941,0.635
0.664,0.664
0.388,0.948
0.942,0.633
0.808,0.545
0.950,0.615
0.801,0.954
0.020,0.510
0.371,0.143
0.994,0.410
0.366,0.958
0.792,0.952
1.000,0.636
0.638,0.646
0.928,0.332
0.822,0.925
0.837,0.876
0.335,0.967
0.343,0.103
0.385,0.976
0.972,0.342
0.952,0.681
0.013,0.570
0.955,0.407
0.009,0.488
0.935,0.372
1.024,0.397
1.064,0.648
0.872,0.849
0.708,0.612
0.926,0.684
0.332,0.962
0.007,0.412
0.951,0.621
0.943,0.280
0.017,0.447
0.954,0.220
0.050,0.447
0.839,0.917
0.372,0.175
0.685,0.547
0.763,0.426
0.806,0.923
0.891,0.687
0.985,0.393
0.008,0.431
0.005,0.469
0.933,0.371
0.706,0.996
0.365,0.127
0.385,0.104
0.298,0.182
0.238,0.929
0.817,0.935
0.649,0.736
0.657,0.647
0.365,0.972
0.398,0.189
0.673,0.706
0.343,0.934
0.337,0.885
0.849,0.491
0.687,0.600
0.639,0.612
1.014,0.318
0.682,0.634
0.069,0.519
0.910,0.521
0.815,0.910
0.898,0.845
0.009,0.542
0.942,0.684
0.902,0.702
0.782,0.654
0.774,0.918
0.843,0.894
0.348,0.173
0.831,0.494
0.938,0.320
0.652,0.628
0.797,0.932
0.815,0.875
0.728,0.647
0.961,0.353
0.821,0.442
0.923,0.676
0.915,0.935
0.691,0.598
0.867,0.975
0.670,0.675
1.013,0.326
0.815,0.458
0.027,0.505
0.786,1.001
0.787,0.990
1.037,0.285
0.704,0.634
0.303,1.023
0.739,0.926
0.863,0.675
0.335,0.933
0.827,0.404
1.002,0.390
0.041,0.481
0.789,0.949
0.032,0.432
0.031,0.462
0.349,0.915
0.764,0.948
0.420,0.160
0.939,0.443
1.044,0.311
0.814,0.492
0.001,0.465
0.348,0.927
0.919,0.612
0.746,0.449
0.359,0.903
0.915,0.309
0.269,0.920
0.783,0.880
0.824,0.490
0.873,0.732
0.856,0.477
0.811,0.511
0.800,1.021
0.045,0.494
0.015,0.521
0.041,0.493
0.912,0.658
0.328,0.022
0.697,0.617
0.666,0.628
0.793,0.905
0.778,0.943
0.039,0.496
0.059,0.480
0.020,0.465
0.363,0.964
0.913,0.621
0.910,0.335
0.079,0.457
0.979,0.318
1.009,0.305
1.030,0.327
0.734,0.560
0.077,0.411
0.369,0.115
0.938,0.656
1.038,0.273
0.815,0.923
0.834,0.464
0.818,0.843
0.942,0.376
0.742,0.686
0.384,0.103
0.988,0.302
0.838,0.500
0.944,0.247
0.721,0.642
0.991,0.265
0.357,0.906
0.974,0.336
0.318,0.938
0.045,0.483
0.274,0.940
0.390,0.896
0.823,0.443
0.781,0.988
0.901,0.541
0.853,0.568
0.886,0.673
0.447,0.952
0.820,0.958
0.910,0.601
0.331,0.957
0.948,0.662
0.281,0.120
0.935,0.708
0.863,0.680
0.382,0.961
0.963,0.645
0.765,0.951
0.031,0.453
0.914,0.709
0.057,0.538
0.823,0.432
0.302,0.994
0.376,0.176
0.413,0.940
0.817,0.894
0.923,0.679
0.330,0.159
0.901,0.651
0.867,0.709
0.922,0.661
0.950,0.402
0.704,0.642
0.633,0.682
1.018,0.337
0.835,0.472
0.340,0.126
0.845,0.880
0.953,0.312
0.844,0.537
0.770,0.940
0.802,0.510
0.018,0.477
0.389,0.176
0.921,0.664
0.296,0.962
0.005,0.510
0.930,0.630
0.322,0.201
0.750,0.896
0.953,0.314
0.670,0.608
0.827,0.426
0.299,0.165
0.280,0.970
0.366,0.889
0.309,0.112
1.069,0.339
0.926,0.664
0.855,0.918
0.022,0.455
1.029,0.306
0.923,0.717
1.009,0.321
0.714,0.646
0.807,0.498
0.378,1.024
0.650,0.755
0.942,0.654
0.828,0.883
0.036,0.458
0.865,0.495
0.362,0.950
0.800,0.911
0.876,0.463
0.684,0.634
0.877,0.931
1.024,0.299
0.829,0.978
0.962,0.344
0.329,0.909
0.881,0.552
0.815,0.447
0.794,0.987
0.974,0.664
0.303,0.973
0.842,0.939
0.696,0.702
1.000,0.309
0.681,0.573
0.800,0.912
0.997,0.315
0.712,0.936
0.939,0.676
0.373,0.168
0.025,0.475
0.879,0.696
0.390,0.204
0.838,0.482
0.340,1.036
0.976,0.379
0.840,0.642
0.038,0.526
0.790,0.897
0.835,0.990
0.357,0.938
0.066,0.463
0.830,0.963
0.594,0.644
0.709,0.582
0.975,0.657
0.618,0.622
0.691,0.593
0.384,0.115
0.818,0.983
1.067,0.322
0.811,0.905
0.306,0.135
0.660,0.650
0.422,0.115
0.031,0.482
0.335,0.947
0.941,0.636
0.928,0.691
0.330,0.884
0.024,0.442
0.965,0.664
0.740,0.496
0.359,0.135
1.005,0.365
1.015,0.622
0.725,0.583
0.323,0.897
0.807,0.445
0.030,0.464
0.933,0.308
0.941,0.361
0.889,0.503
0.029,0.423
0.780,0.666
0.813,0.920
0.822,0.472
0.052,0.468
0.626,0.605
0.012,0.466
0.832,0.958
1.005,0.274
0.416,0.180
0.365,0.200
0.360,0.918
0.922,0.589
0.666,0.620
0.345,0.204
0.858,0.499
0.836,0.466
0.952,0.652
0.610,0.742
1.016,0.312
0.872,0.469
0.939,0.719
0.960,0.662
1.006,0.333
0.785,0.900
0.388,1.023
0.798,0.501
1.012,0.281
0.340,0.921
0.397,0.146
0.015,0.490
0.942,0.220
0.980,0.330
0.893,0.496
0.368,0.970
0.801,0.872
0.024,0.485
0.604,0.657
0.394,0.078
0.900,0.648
0.834,0.523
0.336,0.123
0.880,0.501
0.979,0.630
0.338,0.165
0.802,0.939
0.990,0.345
0.855,0.457
0.356,0.071
0.651,0.646
0.367,0.942
0.931,0.964
0.879,0.646
0.985,0.345
0.324,0.889
0.911,0.666
0.804,0.516
0.387,0.854
0.989,0.672
1.033,0.294
0.986,0.343
0.022,0.489
0.995,0.369
0.725,0.630
1.044,0.333
0.947,0.365
0.399,0.177
0.612,0.614
0.813,0.941
0.900,0.479
0.307,0.196
0.723,0.672
0.891,0.756
0.682,0.661
0.877,0.505
0.458,0.942
0.025,0.466
0.289,0.192
0.614,0.664
0.827,0.521
0.418,0.131
0.415,0.079
0.910,0.336
0.967,0.666
0.803,0.475
0.007,0.448
0.925,0.246
0.408,0.939
0.979,0.623
0.891,0.602
0.710,0.665
0.065,0.440
0.974,0.293
0.350,0.166
0.891,0.459
0.386,0.998
0.986,0.716
0.910,0.681
0.983,0.293
0.985,0.576
0.653,0.585
0.639,0.702
0.813,0.443
0.327,0.186
0.931,0.404
0.377,0.963
0.737,0.968
0.048,0.501
1.007,0.258
0.858,0.506
0.912,0.729
0.024,0.431
0.954,0.375
0.349,0.208
0.941,0.755
0.309,0.932
0.591,0.604
0.609,0.686
0.059,0.513
0.876,0.967
0.777,0.909
0.875,0.510
0.973,0.347
0.820,0.547
0.779,0.953
0.840,0.971
0.885,0.306
0.877,0.663
0.682,0.647
0.885,0.731
0.948,0.652
1.059,0.338
0.874,1.012
0.369,0.207
0.825,0.485
0.382,0.168
0.962,0.658
0.857,1.025
0.788,0.541
0.347,0.124
0.928,0.995
0.285,0.195
0.361,0.988
0.358,0.927
0.948,0.705
0.004,0.495
0.906,0.534
0.398,0.960
0.325,0.195
0.043,0.505
0.068,0.475
0.698,0.587
0.347,0.922
0.971,0.350
1.016,0.274
0.327,0.942
0.917,0.673
0.686,0.643
0.345,0.206
0.949,0.628
0.376,1.006
0.833,0.518
0.347,1.047
1.009,0.737
0.345,0.149
1.058,0.339
0.962,0.625
0.818,0.531
0.928,0.334
0.006,0.504
1.057,0.271
0.848,0.490
0.000,0.503
0.389,1.007
0.938,0.714
0.916,0.319
0.914,0.688
0.430,0.138
0.279,0.189
0.316,0.945
0.745,0.594
0.948,0.325
0.046,0.453
0.908,0.942
0.357,1.005
0.357,0.149
0.935,0.625
0.670,0.611
0.951,0.336
0.919,0.678
0.914,0.712
0.689,0.647
0.926,0.637
0.021,0.513
0.032,0.481
0.802,0.999
0.007,0.481
0.804,0.505
0.413,1.012
0.801,0.909
1.046,0.231
0.369,0.140
0.769,0.435
0.019,0.426
0.793,0.961
0.816,0.555
0.045,0.495
0.787,0.916
0.005,0.441
0.856,0.449
0.392,0.210
0.675,0.687
0.978,0.684
0.312,0.130
0.374,0.953
0.879,0.507
0.375,0.988
0.327,0.155
0.866,0.445
0.700,0.710
0.930,0.315
0.857,0.500
0.381,0.153
1.067,0.350
0.041,0.455
0.879,0.514
0.964,0.689
0.957,0.701
0.856,0.450
0.784,0.885
0.859,0.540
0.040,0.493
0.907,0.666
0.028,0.435
0.849,0.423
0.294,0.132
0.963,0.351
0.357,0.178
0.796,0.935
0.834,0.465
0.769,0.948
0.815,0.946
0.387,0.097
0.844,0.530
0.034,0.382
1.009,0.273
0.300,0.206
0.360,0.957
0.810,0.911
0.906,0.621
0.377,0.951
0.056,0.420
0.976,0.318
0.923,0.651
0.879,0.895
0.320,0.906
0.904,0.876
0.840,0.881
0.831,0.539
0.677,0.636
0.825,0.878
0.848,0.970
0.007,0.449
0.329,0.112
0.885,0.668
0.006,0.485
0.880,0.696
0.371,0.867
0.947,0.324
0.797,0.962
0.700,0.626
0.697,0.580
0.299,0.922
0.936,0.685
0.411,0.088
0.794,0.937
0.873,0.677
0.925,0.962
0.654,0.581
0.321,0.911
0.706,0.612
0.318,0.905
0.367,0.129
0.878,0.541
0.423,0.209
0.042,0.489
1.022,0.308
0.333,0.965
0.785,0.931
0.788,0.466
0.327,0.170
0.029,0.469
0.730,0.538
0.917,0.686
0.900,0.621
0.056,0.481
0.356,0.942
0.277,0.139
0.968,0.378
0.311,0.929
0.861,0.930
0.839,0.959
0.667,0.607
0.915,0.649
0.386,0.951
0.848,0.524
0.300,0.952
0.350,0.125
0.834,0.513
0.848,0.499
0.964,0.357
0.392,0.147
0.916,0.958
0.830,0.529
0.759,0.582
0.972,0.231
0.647,0.654
0.356,0.973
0.816,0.439
0.379,0.991
0.835,0.896
0.674,0.623
0.860,0.973
0.761,0.899
0.967,0.673
0.009,0.494
0.807,1.004
0.881,0.503
0.833,0.545
0.963,0.335
0.978,0.309
0.825,0.448
0.980,0.706
0.360,0.914
0.819,0.535
0.934,0.686
0.651,0.626
0.338,0.958
0.930,0.758
0.401,0.163
0.037,0.362
0.784,0.489
0.706,0.651
0.919,0.444
0.684,0.646
0.866,0.692
0.394,0.142
0.344,0.935
0.381,0.165
0.332,0.905
0.316,0.217
0.911,0.666
0.845,1.004
0.857,0.492
0.807,0.962
0.855,0.947
0.052,0.478
0.790,0.934
0.825,0.982
0.371,0.171
0.371,0.140
0.036,0.496
0.755,0.677
0.944,0.673
0.948,0.380
0.296,0.180
0.602,0.592
0.284,0.202
0.643,0.630
0.389,0.896
0.352,0.895
0.933,0.715
0.979,0.312
0.618,0.617
0.971,0.328
1.043,0.264
0.703,0.700
0.370,0.899
0.922,0.667
0.676,0.661
1.033,0.299
0.038,0.462
0.306,0.946
0.851,0.926
0.333,0.118
0.900,0.931
0.372,0.198
0.772,0.936
0.773,0.967
0.629,0.634
0.941,0.720
0.442,0.148
1.026,0.334
0.768,0.918
0.785,0.544
0.336,0.932
0.669,0.645
0.354,0.188
0.937,0.641
0.956,0.623
0.857,0.473
0.998,0.351
1.000,0.278
0.864,0.478
0.349,0.202
0.391,0.906
0.071,0.494
0.599,0.624
0.021,0.485
1.014,0.360
0.795,0.920
1.013,0.421
0.919,0.672
0.299,0.150
0.647,0.681
0.848,0.443
0.833,0.963
0.857,0.518
0.975,0.586
0.986,0.607
0.660,0.627
0.732,0.696
0.007,0.511
0.996,0.404
0.907,0.970
0.618,0.648
0.332,1.006
0.873,0.886
0.930,0.374
0.811,0.471
0.866,0.535
0.821,0.902
0.353,0.987
0.931,0.625
0.882,0.478
0.740,0.687
0.347,0.930
0.367,1.018
0.009,0.434
0.336,0.944
0.985,0.313
0.831,1.007
0.942,0.335
0.861,0.880
0.879,0.734
0.031,0.497
0.792,0.942
0.015,0.435
0.827,0.504
0.966,0.308
0.773,0.895
0.386,0.915
0.791,0.449
0.053,0.426
0.923,0.562
0.846,0.983
0.916,0.642
0.370,0.152
0.323,0.990
0.951,0.692
0.042,0.480
0.068,0.468
0.318,0.952
0.412,0.123
0.001,0.450
0.796,0.542
0.374,0.971
1.027,0.701
0.414,0.087
0.908,0.690
0.689,0.612
0.364,0.129
0.005,0.470
0.709,0.622
0.941,0.319
0.862,0.504
1.027,0.289
0.134,0.413
0.343,0.144
0.775,0.936
0.332,0.131
0.390,0.152
0.000,0.455
0.932,0.624
0.340,0.151
0.371,0.120
0.021,0.448
0.033,0.511
0.037,0.489
0.816,0.918
0.949,0.705
0.334,0.936
0.860,0.469
1.025,0.335
0.908,0.604
0.359,0.092
0.332,0.977
0.343,0.165
0.928,0.706
0.978,0.379
0.403,0.949
0.925,0.510
0.915,0.622
0.413,0.915
0.974,0.420
0.319,0.194
1.009,0.644
1.060,0.393
0.077,0.399
0.018,0.490
0.858,0.471
0.930,0.653
0.908,0.673
0.703,0.618
0.985,0.345
0.935,0.639
0.321,0.916
0.986,0.312
0.672,0.597
0.013,0.500
0.840,0.556
0.976,0.613
0.306,0.997
0.829,0.529
0.095,0.465
0.069,0.463
0.295,0.103
0.012,0.477
0.977,0.353
0.742,0.612
0.422,0.143
0.065,0.421
0.917,0.602
0.945,0.662
0.977,0.644
0.329,0.923
0.690,0.628
0.625,0.631
1.028,0.305
0.419,0.952
0.695,0.609
0.071,0.516
0.651,0.591
1.016,0.644
0.058,0.547
0.724,0.613
0.644,0.602
0.949,0.332
0.387,0.161
0.885,0.690
0.721,0.672
0.969,0.280
0.836,0.902
0.672,0.683
0.727,0.631
0.704,0.640
0.687,0.602
0.938,0.593
0.094,0.486
0.790,0.882
0.877,1.029
0.663,0.654
0.420,0.160
0.691,0.644
0.938,0.672
1.017,0.297
0.828,0.977
0.949,0.326
0.781,0.907
0.350,0.168
0.716,0.565
0.944,0.664
0.346,0.172
0.847,0.529
0.878,0.671
0.347,0.983
0.946,0.421
0.964,0.315
0.619,0.636
0.004,0.447
0.869,0.477
0.640,0.659
0.716,0.628
0.798,0.467
0.351,0.166
0.330,0.117
0.648,0.603
0.786,0.462
1.032,0.294
0.874,0.941
0.327,0.132
0.388,0.126
0.037,0.486
0.867,0.515
0.035,0.463
0.986,0.353
0.668,0.629
0.037,0.471
0.828,0.955
0.364,1.001
0.930,0.676
0.811,0.939
0.370,0.950
0.885,0.839
0.880,0.489
0.303,1.015
0.969,0.739
0.385,0.171
0.956,0.678
0.350,0.153
0.813,0.912
1.003,0.355
0.950,0.747
0.953,0.605
0.089,0.448
0.845,0.920
0.841,0.533
0.758,0.946
0.389,0.904
0.784,0.506
0.996,0.381
0.368,0.127
0.779,0.976
0.340,0.978
0.439,1.002
0.382,0.954
0.410,0.055
1.021,0.256
0.317,0.909
0.695,0.609
0.098,0.499
0.381,0.202
0.816,0.524
0.731,0.677
0.882,0.492
0.388,0.160
1.009,0.348
0.925,0.952
0.412,0.175
0.821,0.930
0.737,0.931
0.828,0.936
0.375,0.116
1.001,0.260
0.973,0.614
0.322,0.998
0.648,0.630
0.010,0.477
0.018,0.491
0.015,0.418
0.054,0.486
0.956,0.309
0.876,0.473
0.821,0.998
0.903,0.885
0.953,0.365
0.641,0.632
0.343,0.129
0.005,0.455
1.001,0.659
0.821,0.965
0.851,0.531
0.907,0.725
0.838,0.552
0.007,0.441
0.921,0.392
0.812,0.414
1.013,0.288
0.301,0.999
0.415,0.981
0.898,0.641
0.957,0.303
0.871,0.867
0.863,0.962
0.363,0.935
0.030,0.463
0.345,0.943
0.864,0.911
0.319,0.882
0.014,0.438
0.020,0.481
0.829,0.967
0.948,0.667
0.680,0.606
0.340,0.987
0.934,0.705
0.673,0.650
0.954,0.676
0.836,0.480
0.350,0.945
1.007,0.346
0.872,0.897
0.330,0.965
0.403,0.212
0.880,0.478
0.393,0.946
0.920,0.577
0.708,0.646
0.088,0.488
0.840,0.922
0.798,0.980
0.043,0.464
0.717,0.628
0.356,0.905
0.990,0.661
0.850,0.523
0.003,0.419
0.946,0.623
0.368,0.241
0.338,0.878
0.762,0.956
0.980,0.338
0.336,0.183
0.993,0.307
0.877,0.966
0.025,0.457
0.704,1.005
0.955,0.280
1.068,0.316
0.816,0.516
0.043,0.468
0.321,0.223
0.927,0.703
0.373,0.875
0.981,0.326
0.799,0.943
0.608,0.637
0.063,0.451
0.770,0.462
0.021,0.520
0.998,0.320
0.317,0.139
0.370,0.937
0.806,0.903
0.121,0.564
0.900,0.650
0.700,0.646
0.882,0.270
0.654,0.633
0.371,0.170
0.575,0.667
0.397,0.970
0.842,0.947
0.664,0.542
0.697,0.561
0.961,0.292
0.014,0.502
0.763,1.003
0.997,0.264
0.950,0.672
0.336,0.945
0.851,0.469
1.004,0.456
0.043,0.512
0.016,0.418
0.843,0.448
0.424,0.950
1.023,0.253
0.341,0.130
0.357,0.120
0.864,0.909
0.965,0.664
0.636,0.681
0.726,0.644
0.847,0.695
0.944,0.359
0.355,0.128
0.963,0.304
0.913,0.891
0.693,0.658
0.374,1.012
0.650,0.669
0.666,0.660
0.973,0.340
0.705,0.530
0.817,0.927
0.456,0.870
0.866,0.709
0.830,0.837
0.895,0.629
0.900,0.512
0.617,0.657
0.682,0.662
0.682,0.644
0.845,0.928
0.663,0.597
0.931,0.689
0.647,0.667
0.627,0.641
0.843,0.580
0.715,0.626
0.055,0.497
0.690,0.656
0.902,0.671
0.001,0.481
0.718,0.633
0.850,0.940
0.678,0.682
0.397,1.002
0.292,0.158
0.341,0.083
0.340,0.919
1.014,0.373
0.332,0.923
1.008,0.339
0.841,0.902
0.382,0.206
0.650,0.640
0.028,0.489
0.930,0.639
0.734,0.670
0.366,0.128
0.816,0.862
0.822,0.946
0.005,0.413
0.691,0.644
0.686,0.660
0.368,0.918
0.856,0.453
0.371,0.234
0.926,0.673
1.008,0.292
0.023,0.458
0.872,0.944
0.053,0.500
0.900,0.448
0.337,0.131
0.697,0.684
0.882,0.683
0.265,0.132
0.420,0.217
0.806,0.451
0.098,0.414
0.843,0.950
0.930,0.985
0.684,0.700
1.071,0.362
0.858,0.931
0.705,0.626
0.011,0.416
0.768,0.910
0.867,0.713
0.772,0.979
0.375,1.003
0.017,0.438
0.960,0.284
0.976,0.656
0.375,0.244
0.874,0.573
0.843,0.439
0.354,0.990
0.305,0.920
0.953,0.675
0.981,0.704
0.012,0.435
0.920,0.579
0.004,0.490
0.343,0.142
0.388,0.202
0.971,0.401
0.661,0.664
0.978,0.261
0.789,0.483
0.836,0.330
0.849,0.568
0.313,0.918
0.379,1.001
0.814,0.993
0.017,0.529
0.971,0.689
0.021,0.421
0.993,0.367
0.374,0.120
0.390,0.928
0.690,0.668
0.790,0.505
0.710,0.645
0.411,0.920
0.020,0.494
