0.481,0.557,1.007
0.478,1.004,0.135
0.060,0.922,0.427
0.027,0.507,0.267
0.064,0.266,0.240
0.020,0.285,0.265
0.000,0.522,0.292
0.570,0.731,0.341
0.477,0.555,0.948
0.487,0.550,0.992
0.825,0.918,0.543
0.525,0.558,0.943
0.540,0.918,0.193
0.642,0.748,0.340
0.494,0.492,0.965
0.010,0.400,0.322
0.111,0.994,0.470
0.040,0.478,0.230
0.588,0.787,0.340
0.900,0.866,0.481
0.942,0.694,0.053
1.057,0.746,0.041
0.555,0.950,0.249
0.527,0.786,0.311
0.890,0.915,0.480
0.013,0.425,0.281
0.522,0.574,0.953
0.581,0.812,0.320
0.567,1.029,0.114
0.020,0.955,0.481
0.832,0.927,0.423
0.543,0.531,0.966
0.809,1.039,0.461
0.564,0.999,0.182
0.023,0.505,0.197
0.585,0.729,0.355
1.023,0.749,0.050
0.024,0.973,0.440
0.570,0.770,0.342
0.533,0.570,0.998
0.012,0.531,0.274
0.607,0.797,0.405
0.542,1.035,0.180
0.072,0.354,0.284
0.877,0.947,0.483
0.840,0.883,0.354
0.811,0.906,0.429
0.475,0.689,0.923
0.006,0.372,0.301
0.143,0.937,0.480
0.815,0.918,0.397
0.045,0.362,0.393
0.508,0.979,0.126
0.996,0.763,0.111
0.087,0.905,0.485
0.595,0.756,0.305
0.524,0.506,0.955
0.945,0.747,0.022
0.523,0.514,0.991
0.496,0.576,0.904
0.958,0.675,0.036
0.077,0.913,0.481
0.047,0.975,0.510
0.038,0.462,0.309
0.069,1.003,0.515
0.069,0.463,0.246
0.634,0.835,0.322
0.863,0.723,0.052
0.116,0.351,0.263
1.018,0.729,0.098
0.413,0.547,0.950
0.539,0.482,0.868
0.043,0.478,0.257
0.843,0.935,0.450
0.963,0.728,0.114
0.985,0.791,0.100
0.994,0.778,0.080
0.092,0.916,0.472
0.077,0.423,0.334
0.028,0.333,0.275
0.962,0.695,0.016
0.609,0.783,0.361
0.084,0.965,0.474
0.591,0.576,0.983
0.019,0.364,0.321
0.039,0.323,0.265
0.061,0.578,0.243
0.129,0.985,0.491
0.114,0.337,0.323
0.004,0.465,0.232
0.624,1.015,0.168
1.015,0.825,0.032
0.023,0.367,0.241
0.824,0.884,0.365
0.101,0.898,0.513
0.948,0.798,0.128
0.005,0.321,0.361
0.835,0.906,0.516
0.886,0.807,0.131
0.035,0.385,0.273
0.600,0.935,0.205
0.089,0.376,0.305
0.858,0.975,0.409
0.603,0.923,0.163
0.565,0.645,0.957
0.966,0.760,0.062
0.790,0.974,0.443
0.197,0.910,0.531
0.973,0.748,0.137
0.165,0.996,0.482
0.135,0.966,0.404
0.470,0.510,0.997
0.039,0.278,0.305
0.535,0.551,0.927
0.074,0.975,0.572
1.022,0.671,0.074
0.846,0.939,0.467
0.856,0.890,0.399
1.000,0.729,0.054
0.085,0.910,0.503
0.854,0.976,0.453
0.942,0.745,0.040
0.042,0.500,0.259
0.953,0.663,0.044
1.024,0.754,0.062
0.551,0.524,0.864
0.796,0.919,0.414
0.139,0.367,0.271
0.643,0.952,0.166
0.569,0.743,0.332
0.006,0.495,0.257
0.562,1.017,0.181
0.084,0.454,0.238
0.639,0.971,0.191
0.883,0.751,0.084
0.920,0.739,0.058
0.139,0.884,0.499
0.891,0.883,0.364
0.948,0.775,0.113
0.842,0.926,0.419
0.056,0.890,0.459
0.041,0.344,0.319
1.084,0.639,0.030
0.843,0.913,0.409
0.001,0.495,0.262
0.639,0.791,0.354
0.511,0.566,0.963
0.072,0.883,0.448
0.974,0.755,0.011
0.567,0.819,0.403
0.642,0.850,0.352
0.831,0.873,0.407
0.857,0.888,0.500
0.841,0.894,0.404
0.967,0.692,0.029
0.959,0.743,0.089
0.508,0.553,0.998
0.445,0.540,0.928
0.035,0.298,0.348
0.800,0.886,0.385
0.918,0.797,0.060
0.494,0.574,0.953
0.804,0.921,0.480
0.055,0.945,0.461
0.604,0.983,0.121
0.123,0.924,0.520
0.893,0.974,0.445
1.040,0.675,0.080
0.533,0.607,0.955
0.069,0.375,0.287
0.473,0.600,1.015
0.983,0.732,0.070
0.555,0.930,0.172
0.098,0.546,0.327
0.092,0.923,0.465
1.013,0.754,0.096
0.560,0.977,0.210
0.530,0.975,0.240
0.518,0.634,0.963
0.154,0.950,0.474
0.816,0.944,0.526
0.978,0.722,0.056
0.074,0.354,0.244
0.599,0.778,0.387
0.551,0.933,0.112
0.538,1.023,0.208
0.479,0.982,0.188
0.083,0.915,0.482
0.973,0.773,0.010
0.864,0.961,0.443
0.112,0.957,0.443
0.529,0.644,1.007
0.821,0.918,0.401
0.587,0.796,0.356
0.531,0.549,0.922
0.010,0.353,0.267
0.011,0.415,0.302
0.013,0.471,0.302
0.465,0.555,1.004
0.042,0.471,0.289
0.575,1.009,0.128
0.064,0.256,0.315
0.585,0.777,0.330
0.029,0.946,0.460
0.563,0.998,0.129
0.805,0.915,0.407
0.542,0.754,0.375
0.543,0.605,0.962
0.506,0.982,0.234
0.822,0.955,0.496
0.601,0.774,0.391
0.913,0.904,0.444
0.938,0.672,0.031
0.561,0.910,0.211
0.830,0.916,0.441
0.572,1.014,0.214
0.583,0.953,0.177
0.860,0.939,0.463
0.548,0.573,0.962
0.004,0.333,0.297
0.986,0.690,0.033
0.492,0.528,0.939
0.868,0.942,0.477
0.069,0.381,0.285
0.577,0.823,0.331
0.055,0.928,0.505
0.064,0.477,0.262
0.979,0.722,0.070
0.875,0.970,0.438
0.176,0.941,0.496
1.027,0.745,0.043
0.597,0.802,0.319
0.956,0.698,0.029
0.154,0.875,0.509
0.602,0.777,0.336
0.595,0.772,0.405
0.600,0.777,0.293
0.031,0.427,0.211
0.551,0.799,0.349
0.592,0.757,0.342
1.020,0.741,0.035
0.007,0.438,0.243
0.071,0.985,0.483
0.027,0.449,0.252
0.077,0.315,0.298
0.033,0.460,0.308
0.856,0.885,0.482
0.477,0.464,0.901
0.496,0.520,0.968
0.075,0.847,0.446
0.605,0.964,0.235
0.817,0.970,0.416
0.073,0.897,0.528
0.945,0.778,0.121
0.616,0.961,0.143
0.014,0.525,0.277
0.979,0.708,0.022
0.004,0.543,0.262
0.638,1.005,0.238
0.832,0.897,0.420
0.533,0.601,0.955
0.962,0.762,0.018
0.024,0.478,0.283
0.622,0.961,0.110
0.015,0.333,0.307
0.027,0.366,0.242
0.062,0.355,0.313
0.560,0.953,0.182
0.093,0.579,0.282
0.038,0.383,0.246
0.955,0.741,0.045
0.583,0.792,0.342
0.509,0.590,0.947
0.993,0.779,0.099
0.955,0.724,0.028
0.051,0.301,0.294
0.939,0.635,0.062
0.627,0.703,0.380
0.857,0.971,0.425
0.880,0.937,0.416
0.568,0.529,0.957
0.001,0.273,0.317
0.545,0.956,0.185
0.094,0.924,0.455
0.503,0.567,0.955
0.991,0.720,0.061
0.515,0.477,0.953
0.121,0.301,0.292
0.160,0.917,0.480
0.930,0.733,0.064
1.008,0.780,0.069
0.082,0.309,0.293
0.063,0.251,0.289
0.525,0.478,0.936
0.982,0.635,0.095
0.988,0.750,0.031
0.675,0.812,0.333
0.075,0.480,0.244
0.560,0.960,0.245
0.064,0.527,0.316
0.068,0.946,0.469
0.092,0.948,0.516
0.583,0.736,0.350
0.540,0.983,0.206
0.049,0.494,0.242
0.023,0.306,0.253
1.011,0.657,0.051
0.537,0.507,0.905
0.522,0.998,0.181
0.527,0.591,0.949
0.097,0.930,0.423
0.848,0.983,0.449
0.844,0.913,0.449
0.595,0.990,0.136
0.494,0.541,0.927
0.519,0.563,0.896
0.462,0.601,0.956
0.466,0.565,0.948
0.763,0.895,0.452
0.428,0.560,0.957
0.041,0.478,0.211
0.660,0.802,0.337
0.026,0.469,0.215
0.587,0.981,0.263
0.542,0.550,0.902
0.593,0.750,0.335
0.572,1.067,0.155
0.574,0.735,0.344
0.057,0.947,0.462
1.101,0.712,0.118
0.978,0.751,0.021
0.062,0.937,0.463
0.042,0.342,0.328
0.548,0.754,0.243
0.534,0.516,0.962
0.059,0.471,0.328
0.686,0.748,0.339
0.486,0.595,0.908
0.811,0.867,0.466
0.051,0.541,0.260
0.064,0.356,0.252
0.038,0.430,0.253
0.128,1.018,0.480
0.836,0.959,0.453
0.054,0.383,0.283
0.014,0.546,0.300
0.097,0.914,0.505
0.547,0.586,0.990
0.013,0.501,0.303
0.495,0.967,0.173
0.968,0.771,0.057
0.010,0.484,0.274
0.089,0.926,0.470
0.871,0.936,0.444
0.073,0.930,0.563
0.523,0.667,0.946
0.046,1.005,0.423
0.543,0.964,0.219
0.086,0.917,0.507
0.019,0.305,0.243
0.100,0.392,0.182
0.072,0.464,0.229
0.564,1.007,0.143
0.089,0.371,0.311
0.025,0.542,0.256
0.978,0.669,0.044
0.104,0.293,0.295
0.140,0.274,0.290
1.001,0.766,0.032
0.495,0.516,0.953
0.138,0.288,0.199
1.033,0.669,0.115
0.956,0.678,0.064
0.988,0.739,0.098
0.854,0.913,0.439
0.913,0.901,0.488
0.618,1.004,0.278
0.932,0.912,0.404
0.027,0.335,0.302
0.846,0.913,0.536
0.985,0.709,0.063
0.072,0.921,0.474
0.829,0.914,0.413
0.067,0.333,0.328
0.557,0.856,0.353
0.776,0.905,0.494
0.864,0.894,0.425
0.034,0.347,0.317
0.063,0.946,0.451
0.548,0.520,0.940
0.122,0.885,0.546
0.092,0.945,0.516
0.111,0.392,0.263
0.132,0.870,0.467
0.968,0.721,0.088
0.985,0.776,0.059
0.799,0.912,0.416
1.017,0.759,0.044
0.510,0.977,0.166
0.095,0.900,0.446
0.001,0.348,0.283
0.048,0.507,0.261
0.949,0.711,0.125
0.113,0.967,0.505
0.884,0.873,0.380
0.575,0.712,0.432
0.014,0.321,0.250
0.020,0.394,0.344
0.602,1.018,0.194
0.546,1.019,0.180
0.827,0.900,0.419
0.997,0.783,0.082
0.553,0.773,0.336
0.063,0.530,0.228
0.032,0.381,0.361
0.054,0.420,0.207
0.068,0.509,0.259
0.582,0.798,0.323
0.017,0.436,0.234
0.556,0.740,0.318
0.028,0.540,0.240
0.531,1.005,0.227
0.085,0.329,0.306
0.613,0.785,0.361
0.056,0.352,0.243
0.506,0.536,0.951
0.617,0.748,0.371
0.992,0.721,0.028
0.626,0.971,0.180
0.823,0.937,0.424
0.510,0.767,0.329
0.524,0.767,0.367
0.561,0.688,0.417
0.814,0.876,0.453
0.010,0.416,0.257
0.548,0.479,0.964
0.573,0.807,0.413
0.863,0.915,0.528
0.546,0.972,0.220
1.035,0.747,0.102
1.027,0.754,0.077
0.899,0.903,0.515
0.546,0.755,0.389
0.599,0.785,0.354
0.864,0.909,0.510
0.477,0.487,0.959
0.507,0.904,0.246
0.954,0.772,0.097
0.116,0.913,0.445
0.786,0.883,0.480
0.052,0.404,0.268
0.072,0.304,0.335
0.487,0.485,0.893
0.609,0.726,0.444
0.407,0.520,0.920
0.987,0.683,0.063
0.054,0.456,0.294
0.464,0.474,0.997
0.559,0.943,0.201
0.617,0.911,0.237
0.786,0.905,0.491
0.107,0.931,0.558
0.060,0.346,0.247
0.557,0.511,1.001
0.523,0.519,1.004
0.013,0.494,0.289
0.500,1.052,0.175
0.175,0.935,0.416
0.582,0.982,0.273
0.021,0.501,0.315
0.004,0.346,0.311
0.547,0.981,0.267
0.563,0.727,0.401
0.860,0.930,0.446
1.001,0.790,0.065
1.043,0.697,0.038
0.958,0.786,0.020
0.068,0.367,0.278
0.069,0.536,0.284
0.128,0.912,0.512
0.024,0.473,0.341
0.583,0.736,0.355
0.567,0.626,1.005
0.084,0.327,0.342
0.824,0.893,0.414
0.067,0.321,0.350
0.063,0.949,0.479
1.024,0.755,0.049
0.785,0.903,0.425
1.005,0.685,0.101
0.002,0.475,0.208
0.091,0.441,0.244
0.559,0.753,0.371
0.756,0.948,0.390
0.999,0.727,0.052
0.100,0.325,0.303
0.035,0.372,0.291
0.054,0.932,0.488
0.122,0.338,0.305
0.585,0.985,0.169
0.625,0.765,0.353
0.894,0.914,0.415
0.010,0.564,0.222
0.579,0.944,0.185
0.561,0.510,0.911
0.652,0.737,0.306
0.059,0.887,0.482
0.967,0.708,0.108
0.043,0.454,0.233
0.630,0.967,0.176
0.121,0.883,0.535
0.063,0.306,0.249
0.095,0.336,0.332
0.636,0.977,0.153
0.079,0.934,0.517
0.614,0.983,0.164
0.579,0.966,0.140
0.040,0.949,0.524
0.447,0.591,1.060
0.615,0.768,0.373
0.031,0.471,0.284
0.177,0.908,0.391
0.564,0.963,0.124
0.854,0.897,0.397
0.532,1.013,0.139
0.080,0.470,0.341
0.571,0.776,0.348
0.087,0.552,0.309
0.030,0.449,0.350
0.133,0.897,0.545
0.556,0.734,0.318
0.081,0.895,0.414
0.643,0.933,0.194
0.018,0.512,0.277
0.555,0.941,0.107
0.640,0.951,0.197
0.875,0.881,0.457
0.019,0.509,0.272
0.040,0.329,0.239
0.101,0.919,0.523
0.924,0.761,0.095
0.050,0.289,0.242
0.018,0.509,0.316
0.487,1.021,0.187
0.495,0.508,0.920
0.117,0.892,0.522
0.060,0.435,0.262
0.677,1.045,0.215
0.505,0.926,0.256
0.048,0.306,0.357
0.474,0.582,0.988
0.023,0.298,0.304
0.596,0.767,0.348
0.048,0.452,0.177
0.562,0.976,0.166
0.862,0.959,0.445
0.060,0.479,0.309
0.070,0.392,0.297
0.835,0.928,0.417
0.678,0.728,0.392
0.461,0.503,0.986
0.087,0.332,0.280
0.100,0.948,0.518
0.024,0.403,0.233
0.004,0.542,0.239
0.921,0.715,0.068
0.510,0.878,0.138
0.026,0.298,0.278
0.039,0.453,0.338
0.107,0.302,0.261
0.556,0.569,0.955
0.959,0.747,0.084
0.559,0.577,0.955
0.572,0.979,0.173
0.064,0.335,0.275
0.785,0.947,0.439
0.919,0.854,0.526
0.640,0.832,0.344
0.042,0.890,0.476
0.957,0.819,0.012
0.561,0.610,1.014
0.851,0.784,0.426
1.003,0.783,0.069
0.043,0.298,0.329
0.853,0.962,0.492
0.630,0.981,0.188
0.145,0.901,0.489
0.033,0.448,0.335
0.966,0.767,0.100
0.583,1.002,0.097
0.764,0.877,0.439
0.085,0.926,0.413
0.906,0.940,0.426
1.002,0.787,0.034
0.076,0.322,0.357
0.996,0.745,0.054
0.551,0.737,0.393
0.564,0.969,0.142
0.014,0.460,0.251
0.539,0.565,0.910
0.053,0.497,0.255
0.103,0.951,0.408
0.969,0.729,0.072
0.008,0.490,0.235
0.525,1.008,0.230
0.106,0.965,0.441
0.790,0.934,0.454
0.069,0.535,0.280
0.535,0.569,1.006
0.113,0.957,0.519
0.111,0.956,0.474
0.083,0.368,0.367
0.583,0.763,0.391
0.050,0.508,0.265
0.428,0.644,0.985
0.672,0.812,0.341
0.041,0.494,0.225
0.001,0.483,0.294
0.521,0.577,0.979
0.947,0.750,0.080
0.602,0.738,0.394
0.055,0.964,0.375
0.469,0.581,0.949
0.048,0.452,0.233
0.822,0.959,0.410
0.030,0.477,0.207
0.595,0.755,0.378
0.542,0.715,0.414
0.738,0.948,0.549
0.939,0.703,0.105
0.481,0.986,0.224
1.005,0.739,0.055
0.992,0.800,0.143
0.061,0.538,0.275
0.146,0.918,0.491
0.020,0.962,0.530
0.536,1.061,0.261
0.113,0.886,0.453
0.514,1.049,0.208
0.080,0.326,0.302
0.543,0.935,0.167
0.037,0.347,0.276
0.673,0.957,0.187
0.819,0.949,0.475
0.132,0.948,0.474
0.564,0.932,0.176
0.986,0.755,0.077
0.054,0.358,0.282
0.872,0.913,0.491
0.085,0.883,0.474
0.021,0.456,0.202
0.109,0.916,0.507
0.533,0.934,0.112
0.854,0.935,0.460
0.884,0.825,0.394
0.094,0.291,0.324
0.635,0.963,0.178
0.504,0.540,0.960
0.460,0.632,0.965
0.554,1.016,0.234
0.480,0.951,0.188
0.584,0.995,0.201
0.082,0.998,0.457
0.059,0.350,0.318
0.007,0.910,0.536
0.859,0.872,0.499
0.534,0.554,0.984
0.567,0.996,0.139
0.560,1.021,0.235
1.028,0.818,0.102
0.586,0.722,0.380
0.490,0.573,0.875
0.642,0.784,0.349
0.870,0.906,0.429
1.046,0.713,0.089
0.102,0.898,0.483
0.029,0.557,0.300
0.589,0.924,0.178
0.015,0.348,0.303
0.606,0.747,0.338
0.969,0.708,0.012
0.890,0.914,0.484
1.072,0.774,0.117
0.560,0.536,0.901
0.890,0.919,0.456
0.598,0.779,0.338
0.648,0.754,0.299
0.942,0.757,0.036
0.028,0.505,0.321
0.560,1.027,0.135
0.013,0.358,0.313
0.525,0.976,0.158
0.536,1.011,0.245
0.949,0.749,0.037
0.815,0.977,0.386
0.064,0.323,0.245
0.545,0.779,0.380
0.501,1.025,0.181
0.017,0.332,0.304
0.457,0.963,0.158
0.976,0.737,0.069
1.013,0.724,0.055
0.550,0.820,0.380
0.545,0.986,0.205
0.503,0.584,0.958
0.477,0.503,0.953
0.461,0.609,1.042
0.823,0.868,0.430
0.460,1.038,0.210
0.601,0.590,0.937
0.493,0.925,0.208
0.019,0.484,0.252
0.480,0.531,1.001
0.586,0.608,0.948
0.055,0.927,0.496
0.601,0.778,0.363
0.460,0.570,0.939
0.519,0.562,1.002
0.544,0.717,0.300
0.601,0.779,0.376
0.004,0.519,0.321
0.102,0.333,0.269
0.119,0.972,0.445
0.041,0.484,0.184
0.125,0.349,0.318
0.609,0.739,0.299
0.039,0.373,0.277
0.830,0.996,0.459
0.021,0.503,0.242
0.076,0.877,0.433
0.548,0.932,0.177
0.530,0.712,0.430
0.030,0.488,0.230
1.084,0.770,0.167
0.003,0.358,0.308
0.021,0.451,0.207
0.657,0.980,0.197
1.023,0.762,0.132
0.025,0.472,0.252
0.478,0.978,0.193
0.077,0.926,0.485
0.171,0.398,0.304
0.592,0.807,0.386
0.478,0.538,0.966
0.855,0.905,0.417
0.099,0.327,0.311
0.779,0.951,0.427
0.595,1.001,0.143
0.927,0.770,0.051
0.054,0.336,0.350
0.023,0.369,0.281
0.029,0.345,0.284
0.037,0.349,0.273
0.068,0.335,0.260
0.018,0.316,0.325
0.041,0.466,0.299
0.012,0.494,0.253
0.071,0.445,0.373
0.487,0.520,0.958
0.006,0.404,0.281
0.545,1.046,0.182
0.053,0.498,0.303
0.545,0.747,0.347
0.128,0.907,0.484
0.665,0.803,0.340
0.426,0.561,0.998
0.499,0.628,0.882
0.569,0.970,0.193
0.140,0.351,0.278
0.618,0.808,0.343
0.888,0.905,0.339
0.026,0.529,0.336
0.015,0.327,0.290
0.087,0.959,0.487
0.100,0.511,0.270
0.920,0.780,0.040
0.006,0.523,0.288
0.497,0.509,0.960
0.018,0.399,0.258
0.172,0.900,0.468
0.562,0.567,0.963
0.059,0.456,0.312
0.625,0.793,0.359
0.020,0.460,0.208
0.935,0.774,0.107
0.532,0.564,0.963
0.945,0.674,0.075
0.628,1.018,0.166
0.079,0.496,0.286
0.512,0.556,0.941
0.625,0.728,0.315
0.860,0.927,0.445
0.099,0.965,0.482
0.127,0.924,0.566
0.943,0.748,0.147
0.037,0.967,0.470
0.091,0.946,0.415
0.502,0.605,0.982
0.486,0.545,0.943
0.032,0.476,0.303
0.578,0.979,0.141
0.981,0.761,0.077
0.568,0.763,0.412
0.569,0.740,0.378
0.694,0.972,0.149
0.002,0.334,0.318
0.531,0.853,0.364
0.830,0.869,0.490
0.858,0.895,0.489
1.089,0.756,0.108
0.040,0.516,0.261
0.011,0.455,0.286
0.068,0.289,0.305
0.616,1.014,0.161
0.018,0.406,0.347
0.015,0.543,0.321
0.078,0.926,0.441
0.869,0.929,0.473
0.108,0.943,0.552
0.509,0.603,0.981
0.645,0.933,0.206
0.559,0.978,0.202
1.069,0.762,0.081
0.488,0.594,0.934
0.581,0.772,0.325
0.084,0.962,0.465
0.559,0.814,0.332
0.072,0.880,0.478
0.826,0.888,0.492
0.468,0.636,0.992
0.619,0.724,0.288
0.005,0.519,0.244
0.515,1.043,0.128
0.476,0.530,0.983
0.590,0.684,0.411
0.013,0.476,0.342
0.113,0.948,0.548
0.595,0.786,0.311
0.927,0.884,0.448
0.522,0.589,0.946
0.482,0.470,0.975
0.135,0.921,0.482
0.982,0.783,0.108
0.779,0.875,0.428
0.547,0.501,0.950
0.008,0.315,0.296
0.497,0.610,1.023
1.045,0.724,0.085
0.502,0.574,0.938
0.046,0.573,0.289
0.928,0.740,0.080
0.016,0.299,0.285
0.184,0.979,0.481
0.636,0.968,0.178
0.022,0.321,0.312
0.574,0.833,0.379
0.663,0.791,0.381
0.002,0.316,0.321
0.028,0.437,0.283
0.107,0.308,0.290
0.093,0.915,0.575
0.517,0.538,0.941
0.511,0.567,0.912
0.049,0.325,0.276
0.007,0.292,0.337
0.789,0.887,0.564
0.092,0.857,0.524
0.875,0.911,0.436
0.904,0.796,0.052
0.075,0.313,0.231
0.515,0.639,0.968
0.044,0.500,0.256
0.535,0.798,0.324
0.079,0.913,0.580
0.063,0.321,0.308
0.567,0.793,0.291
0.782,0.874,0.443
0.611,0.727,0.357
0.085,0.316,0.261
0.101,0.926,0.502
0.530,0.532,0.966
0.777,0.856,0.378
0.578,1.034,0.213
0.829,0.967,0.482
0.567,0.985,0.163
0.085,0.529,0.251
0.057,0.920,0.459
1.050,0.772,0.051
0.067,0.889,0.544
0.621,0.714,0.351
0.137,0.906,0.548
0.088,0.293,0.248
0.590,1.031,0.216
0.472,0.583,0.982
0.009,0.491,0.249
0.034,0.429,0.333
0.929,0.673,0.077
0.991,0.723,0.027
0.989,0.700,0.088
0.933,0.721,0.101
0.980,0.759,0.071
0.941,0.745,0.007
0.070,0.364,0.215
0.068,0.555,0.268
0.015,0.247,0.256
0.880,0.927,0.359
0.612,0.770,0.254
